year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,original_description,bottle_size,bottle_category,total_sales,quarter,sales_activity
2020,1,CONSTANTINE WINES INC,352944,LA BUENA VID MAS QUE VINOS RED,WINE,0.0,0.0,1.0,LA BUENA VID MAS QUE VINOS RED - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,FIVE GRAPES LLC,352968,MIA FORTUNA SPARKLING ROSE,WINE,0.0,0.0,1.0,MIA FORTUNA SPARKLING ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,INTERBALT PRODUCTS CORP,352976,HAN JAN PEACH,WINE,0.0,0.0,7.0,HAN JAN PEACH - 375ML,375ML,MEDIUM,7.0,1,LOW
2020,1,INTERBALT PRODUCTS CORP,352982,HAN JAN APPLE,WINE,0.0,0.0,5.0,HAN JAN APPLE - 375ML,375ML,MEDIUM,5.0,1,LOW
2020,1,INTERBALT PRODUCTS CORP,352986,HAN JAN ORIGINAL,WINE,0.0,0.0,7.0,HAN JAN ORIGINAL - 375ML,375ML,MEDIUM,7.0,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,352994,RECKLESS LOVE RED,WINE,0.0,0.0,1.0,RECKLESS LOVE RED - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,353000,DOM SERENE YAMHILL CUV P/NOIR,WINE,0.17,0.0,0.0,DOM SERENE YAMHILL CUV P/NOIR - 750ML,750ML,STANDARD,0.17,1,LOW
2020,1,CONSTANTINE WINES INC,353014,ARTS DE LUNA CAVA BRUT ORGANIC,WINE,0.0,0.0,1.0,ARTS DE LUNA CAVA BRUT ORGANIC - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353016,FOGO DE CHAO GRAN RS MALBEC,WINE,0.0,0.0,10.0,FOGO DE CHAO GRAN RS MALBEC - 750ML,750ML,STANDARD,10.0,1,LOW
2020,1,ELITE WINES IMPORTS,353027,VINEYARD 29 CRU,WINE,0.0,0.0,1.0,VINEYARD 29 CRU - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,PUNTO VINO LLC,353032,CH FAMAEY MALBEC PET NAT ROUGE,WINE,0.0,0.0,1.0,CH FAMAEY MALBEC PET NAT ROUGE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,PWSWN INC,353038,LORENZO & GASPAR RED BLEND,WINE,0.0,0.0,8.0,LORENZO & GASPAR RED BLEND - 750ML,750ML,STANDARD,8.0,1,LOW
2020,1,ROYAL WINE CORP,353046,TEAL LAKE MOSCATO,WINE,0.0,0.0,41.0,TEAL LAKE MOSCATO - 750ML,750ML,STANDARD,41.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353060,COLTIBUONO CHIANTI CLS,WINE,0.34,0.0,3.0,COLTIBUONO CHIANTI CLS - 750ML,750ML,STANDARD,3.34,1,LOW
2020,1,TAP26MD LLC,353080,HEI MATAU SAUVIGNON BLANC,WINE,0.0,0.0,3.0,HEI MATAU SAUVIGNON BLANC - 1/6,1/6,MULTI_PACK,3.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,353092,TEMBO PINOT NOIR,WINE,0.0,0.0,4.0,TEMBO PINOT NOIR - 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,FREE RUN WINE MERCHANTS LLC,353110,CLOS SARON PLEASANT PEASANT,WINE,0.0,0.0,2.0,CLOS SARON PLEASANT PEASANT - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,POTOMAC SELECTIONS INC,353126,MATTHIASSON CALIFORNIA ROSE,WINE,0.0,0.0,1.0,MATTHIASSON CALIFORNIA ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,ARTISANS & VINES LLC,353138,LA FONT DU LOUP CDR ROUGE,WINE,0.0,0.0,4.0,LA FONT DU LOUP CDR ROUGE - 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,ARTISANS & VINES LLC,353142,LA FONT DU LOUP CDR BLANC,WINE,0.0,0.0,4.0,LA FONT DU LOUP CDR BLANC- 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353144,DIORA MONTEREY P/NOIR,WINE,0.0,2.0,1.0,DIORA MONTEREY P/NOIR - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,ARTISANS & VINES LLC,353150,LA FONT DU LOUP CDP ROUGE,WINE,0.0,0.0,3.0,LA FONT DU LOUP CDP ROUGE - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,DIAGEO NORTH AMERICA INC,35319,SMIRNOFF VODKA - GREEN APPLE TW,LIQUOR,9.11,11.75,0.0,SMIRNOFF VODKA - GREEN APPLE TW - 1L,1L,LARGE,20.86,1,LOW
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,353221,MONTINORE ESTATE RIES SWT RES,WINE,0.57,0.0,0.0,MONTINORE ESTATE RIES SWT RES - 750ML,750ML,STANDARD,0.57,1,LOW
2020,1,JIM BEAM BRANDS CO,35327,GILBEY'S VODKA,LIQUOR,60.0,58.92,2.0,GILBEY'S VODKA - 750ML,750ML,STANDARD,120.92,1,MEDIUM
2020,1,STOLI GROUP (USA) LLC,35335,STOLICHNAYA VODKA,LIQUOR,10.67,12.0,4.0,STOLICHNAYA VODKA - 750ML,750ML,STANDARD,26.67,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,353364,CA' DEL SARTO BARBERA D'ALBA,WINE,0.0,0.0,1.0,CA' DEL SARTO BARBERA D'ALBA - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,353368,DONA MARIA RESERVA RED,WINE,0.0,0.0,1.0,DONA MARIA RESERVA RED - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,353374,CH GRAND PORTAIL BLANC,WINE,0.0,0.0,2.0,CH GRAND PORTAIL BLANC - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,MONSIEUR TOUTON SELECTION,353388,FATTORIA LA LECCIAIA ORVIETO CLAS,WINE,0.0,0.0,1.0,FATTORIA LA LECCIAIA ORVIETO CLAS - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,KYSELA PERE ET FILS LTD,353396,RESONATA NERO D'AVOLA,WINE,0.99,1.0,1.0,RESONATA NERO D'AVOLA - 750ML,750ML,STANDARD,2.99,1,LOW
2020,1,CONSTANTINE WINES INC,353428,BOGLE CALIFORNIA ROSE,WINE,0.0,0.0,1.0,BOGLE CALIFORNIA ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,DIAGEO NORTH AMERICA INC,35343,SMIRNOFF VODKA,LIQUOR,144.26,130.0,2.92,SMIRNOFF VODKA - 375ML,375ML,MEDIUM,277.18,1,MEDIUM
2020,1,FREE RUN WINE MERCHANTS LLC,353444,DOM DE MAJAS ROUGE,WINE,0.0,0.0,2.0,DOM DE MAJAS ROUGE - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,CONSTANTINE WINES INC,353460,WESTWOOD LEGEND PROPRIETERY RED,WINE,0.0,0.0,2.0,WESTWOOD LEGEND PROPRIETERY RED - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,BASQUE BAR LLC,353470,ANXO TRANSCONTINENTAL,BEER,0.0,0.0,4.0,ANXO TRANSCONTINENTAL - 12OZ CANS,12OZ,OTHER,4.0,1,LOW
2020,1,CONSTANTINE WINES INC,353476,AGARENA CAVA BRUT,WINE,0.0,0.0,1.0,AGARENA CAVA BRUT - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353482,PARETO'S ESTATE PINOT NOIR,WINE,0.0,0.0,10.0,PARETO'S ESTATE PINOT NOIR - 750ML,750ML,STANDARD,10.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353484,MAZZEI TOSCANA BADIOLA RED,WINE,0.0,0.0,5.0,MAZZEI TOSCANA BADIOLA RED - 750ML,750ML,STANDARD,5.0,1,LOW
2020,1,YOUNG WON TRADING INC,353488,KYOTO MATCHA IPA,BEER,0.0,0.0,7.0,KYOTO MATCHA IPA - 330ML,330ML,OTHER,7.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,353500,SERAFINO SHIRAZ MCCLAREN VALE,WINE,0.0,0.0,1.0,SERAFINO SHIRAZ MCCLAREN VALE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,DIONYSOS IMPORTS INC,353516,XANADU EXMOOR CHARDONNAY,WINE,0.0,0.0,4.0,XANADU EXMOOR CHARDONNAY - 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353524,BRAVIUM ANDERSON VLY P/NOIR,WINE,0.0,0.0,1.0,BRAVIUM ANDERSON VLY P/NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353526,MEERLUST RED BLEND,WINE,0.0,0.0,9.0,MEERLUST RED BLEND - 750ML,750ML,STANDARD,9.0,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,353548,EL BANDARRA VERMOUTH BIANCO - TR,WINE,0.0,0.0,1.0,EL BANDARRA VERMOUTH BIANCO- 1LTR,1L,LARGE,1.0,1,LOW
2020,1,CONSTANTINE WINES INC,353552,VEGA PIEDRA TEMPRANILLO RIOJA,WINE,0.0,0.0,3.0,VEGA PIEDRA TEMPRANILLO RIOJA - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,INTERBALT PRODUCTS CORP,353576,SHUMI KINDZMARAULI,WINE,0.0,0.0,1.0,SHUMI KINDZMARAULI - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,INTERBALT PRODUCTS CORP,353580,SHUMI SAPERAVI,WINE,0.0,0.0,1.0,SHUMI SAPERAVI - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,ARTISANS & VINES LLC,353592,TROMBETTA SONOMA CHARDONNAY,WINE,0.0,0.0,1.0,TROMBETTA SONOMA CHARDONNAY - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,353594,FORAL DE MELGACO ALVARINHO OLD VINES,WINE,0.0,0.0,2.0,FORAL DE MELGACO ALVARINHO OLD VINES - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,SAZERAC CO,35360,POPOV VODKA,LIQUOR,34.05,27.0,0.0,POPOV VODKA - 1.75L,1.75L,LARGE,61.05,1,LOW
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,353605,LYETH S/C RED MERITAGE,WINE,0.0,0.0,1.0,LYETH S/C RED MERITAGE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,CONSTANTINE WINES INC,353628,PAMPONETE GRAPEFRUIT ROSE,WINE,0.0,0.0,6.0,PAMPONETE GRAPEFRUIT ROSE - 750ML,750ML,STANDARD,6.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353646,HOOP TEA WHITE MANGO 6X,BEER,0.0,0.0,2.0,HOOP TEA WHITE MANGO 6X4 CAN - 12OZ,4CAN,OTHER,2.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353648,BRUNDLMAYER GRUN VELT TERR,WINE,0.0,0.0,1.0,BRUNDLMAYER GRUN VELT TERR - 375ML,375ML,MEDIUM,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353662,DOM MOREAU PETITE CHABLIS,WINE,0.0,0.0,1.0,DOM MOREAU PETITE CHABLIS - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353674,RANCHO LA GLORIA LIME MARGARITA CAN,WINE,0.0,0.0,1.0,RANCHO LA GLORIA LIME MARGARITA CAN - 250ML,250ML,OTHER,1.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353678,RANCHO LA GLORIA STRAWBERRY MARGARITA,WINE,0.0,0.0,1.0,RANCHO LA GLORIA STRAWBERRY MARGARITA - 250ML,250ML,OTHER,1.0,1,LOW
2020,1,SAGAMORE WHISKEY LLC,353680,SAGAMORE 83 PROOF STRAIGHT RYE,LIQUOR,2.08,3.0,0.0,SAGAMORE 83 PROOF STRAIGHT RYE - 375ML,375ML,MEDIUM,5.08,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353682,RANCHO LA GLORIA STRAWBERRY MARGARITA,WINE,0.0,0.0,2.0,RANCHO LA GLORIA STRAWBERRY MARGARITA - 187ML,187ML,SMALL,2.0,1,LOW
2020,1,CONSTANTINE WINES INC,353684,LONG STORY SHORT SAUV BLANC,WINE,0.0,0.0,2.0,LONG STORY SHORT SAUV BLANC - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,SAGAMORE WHISKEY LLC,353686,SAGAMORE SPIRIT RYE CASK STRENGTH,LIQUOR,0.16,1.0,0.0,SAGAMORE SPIRIT RYE CASK STRENGTH - 375ml,375ML,MEDIUM,1.16,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353692,HUNTAWAY MARLBOROUGH S/BLC,WINE,0.0,0.0,1.0,HUNTAWAY MARLBOROUGH S/BLC - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,PWSWN INC,353694,MARC CELLARS S/BLANC,WINE,0.0,0.0,1.0,MARC CELLARS S/BLANC - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,SAGAMORE WHISKEY LLC,353706,SAGAMORE SPIRIT RYE RS COGNAC FINISH,LIQUOR,1.36,14.0,2.0,SAGAMORE SPIRIT RYE RS COGNAC FINISH - 750ML,750ML,STANDARD,17.36,1,LOW
2020,1,YOUNG WON TRADING INC,353762,FLYING IPA ECHIGO BEER CAN,BEER,0.0,0.0,1.0,FLYING IPA ECHIGO BEER CAN - 350ML,350ML,OTHER,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353764,FRITZ ZIMMER RIESLING KABINETT,WINE,0.0,0.0,1.0,FRITZ ZIMMER RIESLING KABINETT - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353804,BODEGAS IZADI LARROSA ROSE,WINE,0.0,0.0,1.0,BODEGAS IZADI LARROSA ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,DIONYSOS IMPORTS INC,353810,QUINTA CABRIZ DAO ORGANIC RED,WINE,0.0,0.0,2.0,QUINTA CABRIZ DAO ORGANIC RED - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,DIONYSOS IMPORTS INC,353812,PIZZOLATO MERLOT ORGANIC,WINE,0.0,0.0,2.0,PIZZOLATO MERLOT ORGANIC - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353820,PARANUBES OAXACA RUM,LIQUOR,0.0,0.0,2.0,PARANUBES OAXACA RUM - 1L,1L,LARGE,2.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353824,TERRA VECCHIA ROUGE,WINE,0.0,0.0,1.0,TERRA VECCHIA ROUGE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353826,TERRA VECCHIA WHITE,WINE,0.0,0.0,1.0,TERRA VECCHIA WHITE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353828,TERRA VECCHIA ROSE,WINE,0.0,0.0,1.0,TERRA VECCHIA ROSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353840,MICHAEL DAVID FREAKSHOW ZIN,WINE,0.0,0.0,3.0,MICHAEL DAVID FREAKSHOW ZIN - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,353844,MICHAEL DAVID FREAKSHOW CHARDONNAY,WINE,0.0,0.0,1.0,MICHAEL DAVID FREAKSHOW CHARDONNAY - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,DUGGANS DISTILLERS PROD,353856,JULES LAROSE BRUT,WINE,0.0,0.0,4.0,JULES LAROSE BRUT- 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,ARTISANS & VINES LLC,353860,KOSTER WOLF ST LAURENT ALBIGER TROCKEN,WINE,0.0,0.0,4.0,KOSTER WOLF ST LAURENT ALBIGER TROCKEN - 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,ROYAL WINE CORP,353866,HERZOG LINEAGE MOMENTUS,WINE,0.0,0.0,3.0,HERZOG LINEAGE MOMENTUS - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,353888,AVIARY NAPA CHARDONNAY C/O,WINE,0.0,0.0,4.0,AVIARY NAPA CHARDONNAY C/O - 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,353890,LES TOURELLES CHARD MONTAGNY PREMIER CRU,WINE,0.0,0.0,1.0,LES TOURELLES CHARD MONTAGNY PREMIER CRU 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,JOS VICTORI WINES,353892,SWEET BITCH CHARD,WINE,0.41,0.0,1.0,SWEET BITCH CHARD - 750ML,750ML,STANDARD,1.41,1,LOW
2020,1,ROYAL WINE CORP,353894,OR HAGANUZ MAROM CAB,WINE,0.0,0.0,1.0,OR HAGANUZ MAROM CAB - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,353906,EL COTO DE IMAZ GR RESERVA,WINE,0.0,0.0,1.0,EL COTO DE IMAZ GR RESERVA - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",353908,KIN & CASCADIA CABERNET SAUVIGNON,WINE,0.0,0.0,11.0,KIN & CASCADIA CABERNET SAUVIGNON - 750ML,750ML,STANDARD,11.0,1,LOW
2020,1,INTERBALT PRODUCTS CORP,353922,UMANSKE GOLD HONEY,BEER,0.0,0.0,1.0,UMANSKE GOLD HONEY - 500ML,500ML,MEDIUM,1.0,1,LOW
2020,1,DUGGANS DISTILLERS PROD,353934,LE JARDIN PINOT NOIR,WINE,0.0,0.0,11.0,LE JARDIN PINOT NOIR - 750ML,750ML,STANDARD,11.0,1,LOW
2020,1,DUGGANS DISTILLERS PROD,353940,LE JARDIN SAUVIGNON BLANC,WINE,0.0,0.0,2.0,LE JARDIN SAUVIGNON BLANC - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,JOS VICTORI WINES,353949,SWEET BITCH MER,WINE,1.3,2.0,2.0,SWEET BITCH MER - 750ML,750ML,STANDARD,5.3,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,353976,OLIVIER & LAFONT CDP RED,WINE,0.0,0.0,2.0,OLIVIER & LAFONT CDP RED - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,CONSTANTINE WINES INC,354014,PIGRO CHIANTI CLASSICO DOCG,WINE,0.0,0.0,1.0,PIGRO CHIANTI CLASSICO DOCG - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,ROYAL WINE CORP,354016,BINYAMINA MOSHAVA GEW,WINE,0.0,0.0,1.0,BINYAMINA MOSHAVA GEW - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,354026,GRAMERCY LOWER EAST CAB,WINE,0.0,0.0,2.0,GRAMERCY LOWER EAST CAB - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,FIVE GRAPES LLC,354032,MOLINO VENTO PINOT GRIGIO,WINE,0.0,0.0,3.0,MOLINO VENTO PINOT GRIGIO - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,DIAGEO NORTH AMERICA INC,35408,SMIRNOFF VODKA - ORANGE TW,LIQUOR,8.67,12.0,5.0,SMIRNOFF VODKA - ORANGE TW - 1L,1L,LARGE,25.67,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354104,TURLEY ZINFANDEL OLD VINES,WINE,0.0,0.0,1.0,TURLEY ZINFANDEL OLD VINES - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,PWSWN INC,354112,COMTESSE DE LIGNY CHABLIS,WINE,0.0,0.0,1.0,COMTESSE DE LIGNY CHABLIS - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354134,TURLEY ZINFANDEL JUVENILE,WINE,0.0,0.0,1.0,TURLEY ZINFANDEL JUVENILE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,O'NEILL BEVERAGES CO LLC,354155,LINE 39 S/BLC,WINE,6.98,8.0,24.0,LINE 39 S/BLC - 750ML,750ML,STANDARD,38.980000000000004,1,LOW
2020,1,PWSWN INC,354164,ROUGH DAY PINOT NOIR,WINE,0.0,0.0,5.0,ROUGH DAY PINOT NOIR - 750ML,750ML,STANDARD,5.0,1,LOW
2020,1,CONSTANTINE WINES INC,354180,LES IRIS BEAUJOLAIS,WINE,0.0,0.0,2.0,LES IRIS BEAUJOLAIS - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,354182,NEYERS LEFT BANK RED,WINE,0.0,0.0,-1.0,NEYERS LEFT BANK RED - 750ML,750ML,STANDARD,-1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354220,KIN & CASCADIA PINOT NOIR,WINE,0.0,0.0,1.0,KIN & CASCADIA PINOT NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354230,PICO MACCARIO BARBERA TRE ROVERI,WINE,0.0,0.0,1.0,PICO MACCARIO BARBERA TRE ROVERI - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,ARTISANS & VINES LLC,354236,SERA LUCE CANS,WINE,0.0,0.0,11.0,SERA LUCE CANS - 250ML,250ML,OTHER,11.0,1,LOW
2020,1,DIAGEO NORTH AMERICA INC,35424,SMIRNOFF VODKA - RASPBERRY TW,LIQUOR,15.02,19.33,0.0,SMIRNOFF VODKA - RASPBERRY TW - 1.75L,1.75L,LARGE,34.349999999999994,1,LOW
2020,1,STEFANO INCORPORATED,354244,KAVAKLIDERE ANGORA RED,WINE,0.0,0.0,1.0,KAVAKLIDERE ANGORA RED - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,DIONYSOS IMPORTS INC,354246,CARVING BOARD RED BLEND,WINE,0.0,0.0,1.0,CARVING BOARD RED BLEND - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354252,NORMAND PUILLY FUISSE,WINE,0.0,0.0,1.0,NORMAND PUILLY FUISSE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,TAP26MD LLC,354254,30 YARDAS MALBEC,WINE,0.0,0.0,2.0,30 YARDAS MALBEC - 19.5L,19.5L,OTHER,2.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354256,MARCHES DI I GRESY BARBERA D'ASTI,WINE,0.0,0.0,2.0,MARCHES DI I GRESY BARBERA D'ASTI - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,TAP26MD LLC,354266,DIVINO AMORE PURO BIANCO,WINE,0.0,0.0,3.0,DIVINO AMORE PURO BIANCO - 20L,20L,OTHER,3.0,1,LOW
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,35432,FINLANDIA VODKA,LIQUOR,54.13,42.17,0.0,FINLANDIA VODKA - 1.75L,1.75L,LARGE,96.30000000000001,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354330,ELK COVE VYDS REISLING,WINE,0.0,0.0,1.0,ELK COVE VYDS REISLING - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,PWSWN INC,354338,CH LA GORCE MEDOC,WINE,0.0,0.0,2.0,CH LA GORCE MEDOC - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,FIVE GRAPES LLC,354344,HOPE & GRACE PINOT NOIR,WINE,0.0,0.0,1.0,HOPE & GRACE PINOT NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,FIVE GRAPES LLC,354354,MOLINO VENTO NERO D'AVOLA,WINE,0.0,0.0,3.0,MOLINO VENTO NERO D'AVOLA - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,FIVE GRAPES LLC,354366,WEINHAUS MICHEL BACCHUS,WINE,0.0,0.0,1.0,WEINHAUS MICHEL BACCHUS - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",354376,PIKE ROAD CHARDONNAY,WINE,0.0,0.0,1.0,PIKE ROAD CHARDONNAY - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,INTERBALT PRODUCTS CORP,354398,THIRSTY MINER AMERICAN IPA,BEER,0.0,0.0,2.0,THIRSTY MINER AMERICAN IPA - 12OZCAN,12OZ,OTHER,2.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,354400,TERRA D'ORO CHENIN BL/VIOGNIER,WINE,0.0,0.0,2.0,TERRA D'ORO CHENIN BL/VIOGNIER - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,354402,TRIBUTE CABERNET SAUVIGNON,WINE,0.0,0.0,5.0,TRIBUTE CABERNET SAUVIGNON - 750ML,750ML,STANDARD,5.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,354408,PORTAL DA CALCADA DOURO TINTO,WINE,0.0,0.0,5.0,PORTAL DA CALCADA DOURO TINTO - 750ML,750ML,STANDARD,5.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,354416,AU BON CLIMAT SANTA BARBERA PINOT NOIR,WINE,0.0,0.0,4.0,AU BON CLIMAT SANTA BARBERA PINOT NOIR - 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,POTOMAC SELECTIONS INC,354426,PETER LAUER RIESLING SAAR BARREL X,WINE,0.0,0.0,4.0,PETER LAUER RIESLING SAAR BARREL X - 750ML,750ML,STANDARD,4.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,354446,14 HANDS CHARD PF CHANGS,WINE,0.0,0.0,1.0,14 HANDS CHARD PF CHANGS - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,354450,14 HANDS MERLOT PF CHANGS,WINE,0.0,0.0,2.0,14 HANDS MERLOT PF CHANGS - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,354452,QUERCIABELLA MONGRANA RED BLEND,WINE,0.0,0.0,2.0,QUERCIABELLA MONGRANA RED BLEND - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,CONSTANTINE WINES INC,354458,VARNER LOS ALAMOS PINOT NOIR,WINE,0.0,0.0,1.0,VARNER LOS ALAMOS PINOT NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,LANTERNA DISTRIBUTORS INC,354462,SCARBOLO ILR AMATO PINOT GRIGIO,WINE,0.0,0.0,1.0,SCARBOLO ILR AMATO PINOT GRIGIO - 750ML,750ML,STANDARD,1.0,1,LOW
